word,tag,number
غداة,O,97183
العبور,O,97184
إلى,O,97185
نوبل,B-MISC,97186
.,O,97187
.,O,97189
هؤلاء,O,97190
الذين,O,97191
لم,O,97192
يصلهم,O,97193
من,O,97194
الحضارة,O,97195
سوى,O,97196
المياه,O,97197
الغازية,O,97198
واللحوم,O,97199
المصنعة,O,97200
منتهية,O,97201
الصلاحية,O,97202
وجدوا,O,97203
أنفسهم,O,97204
بين,O,97205
يوم,O,97206
وليلة,O,97207
مجبرين,O,97208
على,O,97209
إقامة,O,97210
كوبرى,O,97211
للتواصل,O,97212
مع,O,97213
النخبة,O,97214
وللكلام,O,97215
عن,O,97216
عصر,O,97217
ما,O,97218
بعد,O,97219
الحداثة,O,97220
.,O,97221
.,O,97223
ما,O,97224
الذى,O,97225
يدفع,O,97226
البسطاء,O,97227
لأن,O,97228
يستردوا,O,97229
أرواحهم,O,97230
لأول,O,97231
مرة,O,97232
بعد,O,97233
طول,O,97234
غياب,O,97235
حينما,O,97236
عبر,O,97237
بالأدب,O,97238
العربى,O,97239
للعالمية,O,97240
.,O,97241
.,O,97243
هل,O,97244
لأنه,O,97245
شريكهم,O,97246
فى,O,97247
السلم,O,97248
الاجتماعى,O,97249
على,O,97250
مدار,O,97251
سنوات,O,97252
طويلة,O,97253
.,O,97254
.,O,97256
عادل,B-PERS,97257
إمام,I-PERS,97258
ابن,O,97259
حى,O,97260
مجاور,O,97261
لنجيب,B-PERS,97262
محفوظ,I-PERS,97263
الذى,O,97264
ولد,O,97265
فى,O,97266
العام,O,97267
نفسه,O,97268
الذى,O,97269
ولد,O,97270
فيه,O,97271
الحاج,O,97272
»,O,97273
إمام,B-PERS,97274
«,O,97275
،,O,97276
كما,O,97277
أن,O,97278
كليهما,O,97279
ينتمى,O,97280
للطبقة,O,97281
المتوسطة,O,97282
التي,O,97283
تتعرض,O,97284
منذ,O,97285
سنوات,O,97286
لضربات,O,97287
متلاحقة,O,97288
على,O,97289
أيدى,O,97290
رجال,O,97291
السلطة,O,97292
والأثرياء,O,97293
الجدد,O,97294
الذين,O,97295
تحولت,O,97296
مصر,B-LOC,97297
على,O,97298
أيديهم,O,97299
إلى,O,97300
جثة,O,97301
على,O,97302
الخريطة,O,97303
لا,O,97304
إرادة,O,97305
لها,O,97306
ولا,O,97307
نشاط,O,97308
لزعمائها,O,97309
إلا,O,97310
تسويق,O,97311
مشاريع,O,97312
السلام,O,97313
للدولة,O,97314
المغلوبة,O,97315
على,O,97316
أمرها,O,97317
.,O,97318
عادل,B-PERS,97320
إمام,I-PERS,97321
الذى,O,97322
لم,O,97323
يقدم,O,97324
عملا,O,97325
لمحفوظ,B-PERS,97326
على,O,97327
مدار,O,97328
تاريخه,O,97329
لختارته,O,97330
الأقدار,O,97331
ليلعب,O,97332
بطولة,O,97333
آخر,O,97334
أعماله,O,97335
»,O,97336
المسطول,B-MISC,97337
والقنبلة,I-MISC,97338
«,O,97339
خلال,O,97340
المرحلة,O,97341
القادمة,O,97342
.,O,97343
*,O,97345
فى,O,97346
البداية,O,97347
سألته,O,97348
حول,O,97349
مدى,O,97350
تأثره,O,97351
بالأديب,O,97352
الكبير,O,97353
.,O,97354
.,O,97356
فقال,O,97357
:,O,97358
-,O,97359
نجيب,B-PERS,97360
محفوظ,I-PERS,97361
ترك,O,97362
أثره,O,97363
على,O,97364
الجميع,O,97365
بل,O,97366
لا,O,97367
أبالغ,O,97368
إذا,O,97369
قلت,O,97370
إن,O,97371
تأثيره,O,97372
عرف,O,97373
الطريق,O,97374
حتى,O,97375
لعامة,O,97376
الناس,O,97377
الذين,O,97378
لا,O,97379
يجيدون,O,97380
القراءة,O,97381
والكتابة,O,97382
هؤلاء,O,97383
يشعرون,O,97384
أن,O,97385
الأديب,O,97386
الذى,O,97387
غادرنا,O,97388
لتوه,O,97389
قريب,O,97390
منهم,O,97391
،,O,97392
فلم,O,97393
يكن,O,97394
من,O,97395
ذلك,O,97396
النوع,O,97397
من,O,97398
الكتاب,O,97399
المتأنقين,O,97400
بل,O,97401
كان,O,97402
شريكهم,O,97403
فى,O,97404
الهم,O,97405
،,O,97406
لم,O,97407
تغيره,O,97408
جائزة,O,97409
ولا,O,97410
وسام,O,97411
رفيع,O,97412
،,O,97413
ظلت,O,97414
القهوة,O,97415
تمثل,O,97416
بالنسبة,O,97417
له,O,97418
حجر,O,97419
الزاوية,O,97420
فى,O,97421
نشاطه,O,97422
اليومى,O,97423
ويحتفظ,O,97424
مئات,O,97425
البسطاء,O,97426
المنتشرين,O,97427
فى,O,97428
أنحاء,O,97429
الجمالية,B-LOC,97430
وباب,B-LOC,97431
الشعرية,I-LOC,97432
والحلمية,B-LOC,97433
الجديدة,I-LOC,97434
بذكريات,O,97435
رائعة,O,97436
معه,O,97437
.,O,97438
.,O,97440
هؤلاء,O,97441
البسطاء,O,97442
تأثروا,O,97443
به,O,97444
بشكل,O,97445
قد,O,97446
يزيد,O,97447
عنا,O,97448
بعض,O,97449
الأحيان,O,97450
عن,O,97451
أولئك,O,97452
الذين,O,97453
قرأوا,O,97454
أعماله,O,97455
ولم,O,97456
تربطهم,O,97457
علاقة,O,97458
مباشرة,O,97459
به,O,97460
.,O,97461
*,O,97463
تلقيت,O,97464
عرضا,O,97465
بالانضمام,O,97466
للحرافيش,B-MISC,97467
فلماذا,O,97468
لم,O,97469
تفعل,O,97470
؟,O,97471
-,O,97472
قدم,O,97473
لى,O,97474
ذلك,O,97475
العرض,O,97476
الراحل,O,97477
أحمد,B-PERS,97478
مظهر,I-PERS,97479
حيث,O,97480
أخبرنى,O,97481
بأن,O,97482
محفوظ,B-PERS,97483
يذكرنى,O,97484
دائما,O,97485
بالخير,O,97486
،,O,97487
لكن,O,97488
للأسف,O,97489
الشديد,O,97490
كانت,O,97491
تلك,O,97492
الدعوة,O,97493
قبل,O,97494
عام,O,97495
من,O,97496
رحيل,O,97497
أحمد,B-PERS,97498
مظهر,I-PERS,97499
لذا,O,97500
لم,O,97501
أتمكن,O,97502
من,O,97503
تحقيق,O,97504
ذلك,O,97505
الحلم,O,97506
غير,O,97507
أننى,O,97508
التقيت,O,97509
الكاتب,O,97510
الكبير,O,97511
فى,O,97512
العديد,O,97513
من,O,97514
المرات,O,97515
وأذكر,O,97516
أنه,O,97517
ساهم,O,97518
فى,O,97519
الدفاع,O,97520
عنى,O,97521
عندما,O,97522
تعرضت,O,97523
لحملة,O,97524
قاسية,O,97525
فى,O,97526
إحدى,O,97527
الصحف,O,97528
حيث,O,97529
قال,O,97530
لهم,O,97531
:,O,97532
»,O,97533
دعوه,O,97534
يعمل,O,97535
فهو,O,97536
فنان,O,97537
جيد,O,97538
لم,O,97539
يؤذ,O,97540
أحداً,O,97541
«,O,97542
ولقد,O,97543
أشاد,O,97544
بى,O,97545
مرات,O,97546
عديدة,O,97547
وأتذكر,O,97548
أنه,O,97549
حينما,O,97550
حصل,O,97551
على,O,97552
نوبل,B-MISC,97553
بكيت,O,97554
من,O,97555
الفرح,O,97556
أنا,O,97557
وأفراد,O,97558
أسرتى,O,97559
،,O,97560
وكان,O,97561
الشعور,O,97562
الذى,O,97563
لازمنى,O,97564
أن,O,97565
الجاذزة,O,97566
كانت,O,97567
من,O,97568
نصيبى,O,97569
،,O,97570
وأعتقد,O,97571
أن,O,97572
نفس,O,97573
الشعور,O,97574
انتاب,O,97575
كل,O,97576
المصريين,O,97577
مهما,O,97578
كان,O,97579
مستواهم,O,97580
الاجتماعى,O,97581
والثقافى,O,97582
.,O,97583
*,O,97585
ما,O,97586
أفضل,O,97587
أعماله,O,97588
من,O,97589
وجهة,O,97590
نظرك,O,97591
؟,O,97592
-,O,97593
كل,O,97594
ما,O,97595
قدمه,O,97596
كان,O,97597
يعد,O,97598
إنجازا,O,97599
،,O,97600
هذا,O,97601
بحسب,O,97602
شهادات,O,97603
النقاد,O,97604
فى,O,97605
الداخل,O,97606
والخارج,O,97607
غير,O,97608
أننى,O,97609
أرى,O,97610
فى,O,97611
مسيرته,O,97612
انجازات,O,97613
أخرى,O,97614
على,O,97615
المسار,O,97616
الإنساني,O,97617
،,O,97618
فقد,O,97619
كان,O,97620
شغوفا,O,97621
بأفكار,O,97622
نبيلة,O,97623
حول,O,97624
الوطنية,O,97625
والوحدة,O,97626
بين,O,97627
عنصرى,O,97628
الأمة,O,97629
فضلا,O,97630
عن,O,97631
إيمانه,O,97632
بالعروبة,O,97633
والقومية,O,97634
وإيمانه,O,97635
الشديد,O,97636
بالحرية,O,97637
،,O,97638
وأنا,O,97639
أرى,O,97640
فى,O,97641
حصوله,O,97642
على,O,97643
أرفع,O,97644
الجوائز,O,97645
العالمية,O,97646
دليلا,O,97647
ليس,O,97648
فقط,O,97649
على,O,97650
موهبته,O,97651
وإنما,O,97652
أيضا,O,97653
لاحتفائه,O,97654
بمصريته,O,97655
،,O,97656
فقد,O,97657
حصل,O,97658
عليها,O,97659
وهو,O,97660
جالس,O,97661
على,O,97662
المقهى,O,97663
فلم,O,97664
يطرق,O,97665
أبواب,O,97666
واشنطن,B-LOC,97667
ولا,O,97668
أىاً,O,97669
من,O,97670
عواصم,O,97671
الخواجات,O,97672
فى,O,97673
الغرب,O,97674
،,O,97675
فهو,O,97676
لم,O,97677
يغازل,O,97678
أى,O,97679
جهة,O,97680
كما,O,97681
فعل,O,97682
آخرون,O,97683
.,O,97684
*,O,97686
نتحدث,O,97687
أحيانا,O,97688
عن,O,97689
علاقة,O,97690
من,O,97691
نوع,O,97692
مختلف,O,97693
كانت,O,97694
تربطك,O,97695
بالأديب,O,97696
الراحل,O,97697
؟,O,97698
-,O,97699
اعتبرته,O,97700
منذ,O,97701
أن,O,97702
تفتحت,O,97703
عيناى,O,97704
على,O,97705
القراءة,O,97706
بمثابة,O,97707
والدى,O,97708
وكنت,O,97709
أراه,O,97710
شديد,O,97711
الشبه,O,97712
بأبى,O,97713
فى,O,97714
الكثير,O,97715
من,O,97716
الصفات,O,97717
كقوة,O,97718
الإرادة,O,97719
والاحتفاء,O,97720
بمفردات,O,97721
الحياة,O,97722
الشعبية,O,97723
،,O,97724
ومن,O,97725
الطريف,O,97726
أن,O,97727
كليهما,O,97728
ولد,O,97729
فى,O,97730
العام,O,97731
نفسه,O,97732
.,O,97733
لقد,O,97735
زرت,O,97736
نجيب,B-PERS,97737
محفوظ,I-PERS,97738
أكثر,O,97739
من,O,97740
مرة,O,97741
بعيدا,O,97742
عن,O,97743
الأضواء,O,97744
،,O,97745
خاصة,O,97746
حينما,O,97747
تعرض,O,97748
لمحاولة,O,97749
اغتيال,O,97750
فاشلة,O,97751
فقد,O,97752
ذهبت,O,97753
إليه,O,97754
فى,O,97755
المستشفى,O,97756
وقبلت,O,97757
يديه,O,97758
وانصرفت,O,97759
.,O,97760
.,O,97762
لا,O,97763
أعتبره,O,97764
حتى,O,97765
الآن,O,97766
مجرد,O,97767
أديب,O,97768
بارع,O,97769
أو,O,97770
موهوب,O,97771
لا,O,97772
يشق,O,97773
له,O,97774
غبار,O,97775
فى,O,97776
مجاله,O,97777
،,O,97778
بل,O,97779
كان,O,97780
قبل,O,97781
كل,O,97782
ذلك,O,97783
إنسانا,O,97784
من,O,97785
ذلك,O,97786
النمط,O,97787
الذى,O,97788
يختفى,O,97789
بالتدريج,O,97790
من,O,97791
حياتنا,O,97792
.,O,97793
.,O,97795
هو,O,97796
عنوان,O,97797
على,O,97798
أن,O,97799
مصر,B-LOC,97800
كانت,O,97801
بخير,O,97802
وأعتقد,O,97803
أن,O,97804
عبقه,O,97805
سوف,O,97806
يعلق,O,97807
بنا,O,97808
طالما,O,97809
بقينا,O,97810
على,O,97811
ظهر,O,97812
تلك,O,97813
الحياة,O,97814
.,O,97815
وكلما,O,97817
تذكرت,O,97818
إنجازاته,O,97819
كان,O,97820
ينتابنى,O,97821
يقين,O,97822
بأن,O,97823
الإنسان,O,97824
لم,O,97825
يبعثه,O,97826
الله,B-MISC,97827
للأرض,O,97828
هباءً,O,97829
أو,O,97830
بمجانية,O,97831
بل,O,97832
كلفه,O,97833
بمشروع,O,97834
عليه,O,97835
أن,O,97836
ينجزه,O,97837
وقد,O,97838
عرف,O,97839
كاتبنا,O,97840
منذ,O,97841
احترافه,O,97842
الكتابة,O,97843
أن,O,97844
الحياة,O,97845
ليست,O,97846
مجرد,O,97847
هدية,O,97848
نحياها,O,97849
بالطول,O,97850
والعرض,O,97851
أو,O,97852
أن,O,97853
نكون,O,97854
كسالى,O,97855
تهدنا,O,97856
المتعة,O,97857
ويحيلنا,O,97858
النعيم,O,97859
إلى,O,97860
بقايا,O,97861
بشر,O,97862
لا,O,97863
هم,O,97864
لهم,O,97865
إلا,O,97866
البحث,O,97867
عن,O,97868
أهداف,O,97869
وطموحات,O,97870
شخصية,O,97871
.,O,97872
.,O,97874
حينما,O,97875
أستعيد,O,97876
النص,O,97877
القرآنى,O,97878
»,O,97879
إن,O,97880
إبراهيم,B-PERS,97881
كان,O,97882
أمة,O,97883
«,O,97884
استشعر,O,97885
أن,O,97886
بشرا,O,97887
غير,O,97888
أنبياء,O,97889
من,O,97890
الممكن,O,97891
أن,O,97892
يكونوا,O,97893
عظيمى,O,97894
الفائدة,O,97895
بالنسبة,O,97896
للعالم,O,97897
وعلى,O,97898
رأس,O,97899
هؤلاء,O,97900
بالطبع,O,97901
نجيب,B-PERS,97902
محفوظ,I-PERS,97903
.,O,97904
*,O,97906
لماذا,O,97907
بالرغم,O,97908
من,O,97909
اعجابك,O,97910
بأعماله,O,97911
لم,O,97912
تتعامل,O,97913
مع,O,97914
أى,O,97915
منها,O,97916
سينمائيا,O,97917
؟,O,97918
-,O,97919
لهذا,O,97920
الأمر,O,97921
أسباب,O,97922
فكلما,O,97923
هممت,O,97924
بأن,O,97925
أقدم,O,97926
إحدى,O,97927
رواياته,O,97928
أجد,O,97929
آخرين,O,97930
قد,O,97931
قاموا,O,97932
بتقديمها,O,97933
على,O,97934
عجل,O,97935
،,O,97936
وبالفعل,O,97937
هناك,O,97938
منه,O,97939
العديد,O,97940
من,O,97941
الأعمال,O,97942
الخالدة,O,97943
أشعر,O,97944
أن,O,97945
أبطالها,O,97946
كانوا,O,97947
محظوظين,O,97948
للغاية,O,97949
لأنهم,O,97950
قدموها,O,97951
ومن,O,97952
تلك,O,97953
الأعمال,O,97954
»,O,97955
الثلاثية,B-MISC,97956
«,O,97957
و,O,97958
»,O,97959
ميرامار,B-MISC,97960
«,O,97961
و,O,97962
»,O,97963
الكرنك,B-MISC,97964
«,O,97965
و,O,97966
»,O,97967
بداية,B-MISC,97968
ونهاية,I-MISC,97969
«,O,97970
و,O,97971
»,O,97972
القاهرة,B-MISC,97973
30,I-MISC,97974
«,O,97975
و,O,97976
»,O,97977
اللص,B-MISC,97978
والكلاب,I-MISC,97979
«,O,97980
و,O,97981
»,O,97982
السمان,B-MISC,97983
والخريف,I-MISC,97984
«,O,97985
وأهل,B-MISC,97986
القمة,I-MISC,97987
«,O,97988
وعشرات,O,97989
من,O,97990
الأعمال,O,97991
الخالدة,O,97992
.,O,97993
لقد,O,97995
صنعت,O,97996
أعماله,O,97997
ممثلين,O,97998
كباراً,O,97999
مثل,O,98000
محمود,B-PERS,98001
مرسى,I-PERS,98002
ويحيى,B-PERS,98003
شاهين,I-PERS,98004
ونور,B-PERS,98005
الشريف,I-PERS,98006
وأحمد,B-PERS,98007
مظهر,I-PERS,98008
وشادية,B-PERS,98009
وتحية,B-PERS,98010
كاريوكا,I-PERS,98011
وآخرين,O,98012
.,O,98013
*,O,98015
لكن,O,98016
كيف,O,98017
تقيم,O,98018
تعامل,O,98019
السينما,O,98020
مع,O,98021
إبداعه,O,98022
؟,O,98023
-,O,98024
العديد,O,98025
من,O,98026
الأعمال,O,98027
قدمت,O,98028
على,O,98029
عجل,O,98030
فلم,O,98031
ينجح,O,98032
مخرجوها,O,98033
فى,O,98034
أن,O,98035
يقدموا,O,98036
وجهة,O,98037
نظره,O,98038
كاملة,O,98039
أو,O,98040
أصابهم,O,98041
الوهن,O,98042
فى,O,98043
أن,O,98044
يحافظوا,O,98045
على,O,98046
تلك,O,98047
التركيبة,O,98048
الجهنمية,O,98049
التى,O,98050
تمثل,O,98051
سر,O,98052
ذلك,O,98053
النجاح,O,98054
المدوى,O,98055
لمحفوظ,B-PERS,98056
.,O,98057
.,O,98059
علينا,O,98060
أن,O,98061
نعترف,O,98062
بأن,O,98063
الفارق,O,98064
بين,O,98065
ذلك,O,98066
الكاتب,O,98067
وغيره,O,98068
من,O,98069
الأدباء,O,98070
أنه,O,98071
حظى,O,98072
بنوع,O,98073
من,O,98074
الكيمياء,O,98075
عبر,O,98076
أدبه,O,98077
لم,O,98078
يتسن,O,98079
لآخرين,O,98080
الحصول,O,98081
عليه,O,98082
،,O,98083
انظر,O,98084
للحارة,O,98085
كما,O,98086
قدمها,O,98087
فلا,O,98088
تراها,O,98089
مجرد,O,98090
محاكاة,O,98091
للواقع,O,98092
فى,O,98093
التفاصيل,O,98094
اليومية,O,98095
،,O,98096
ولكنه,O,98097
نجح,O,98098
باقتدار,O,98099
فى,O,98100
أن,O,98101
يلتقط,O,98102
تلك,O,98103
العلاقات,O,98104
غير,O,98105
المرئية,O,98106
بين,O,98107
البشر,O,98108
والمكان,O,98109
بين,O,98110
الأيام,O,98111
والبيوت,O,98112
ولا,O,98113
أبالغ,O,98114
إذا,O,98115
قلت,O,98116
إنه,O,98117
كان,O,98118
أبرع,O,98119
كاتب,O,98120
نجح,O,98121
فى,O,98122
معالجة,O,98123
البيئة,O,98124
التي,O,98125
يعيش,O,98126
فيها,O,98127
.,O,98128
مدحت,B-PERS,98130
صالح,I-PERS,98131
يغني,O,98132
حضرة,O,98133
المتهم,O,98134
مدحت,B-PERS,98135
صالح,I-PERS,98136
يغني,O,98137
حضرة,O,98138
المتهم,O,98139
مدحت,B-PERS,98140
صالح,I-PERS,98141
يستعد,O,98142
المطرب,O,98143
مدحت,B-PERS,98144
صالح,I-PERS,98145
حاليا,O,98146
لأداء,O,98147
أغنية,O,98148
المقدمة,O,98149
والنهاية,O,98150
لحلقات,O,98151
المسلسل,O,98152
التليفزيونى,O,98153
الجديد,O,98154
»,O,98155
حضرة,B-MISC,98156
المتهم,I-MISC,98157
أبى,I-MISC,98158
«,O,98159
كلمات,O,98160
أحمد,B-PERS,98161
فؤاد,I-PERS,98162
نجم,I-PERS,98163
وألحان,O,98164
ياسر,B-PERS,98165
عبدالرحمن,I-PERS,98166
.,O,98167
المسلسل,O,98169
بطولة,O,98170
نور,B-PERS,98171
الشريف,I-PERS,98172
ومعالى,B-PERS,98173
زايد,I-PERS,98174
وتوفيق,B-PERS,98175
عبدالحميد,I-PERS,98176
وأشرف,B-PERS,98177
عبدالغفور,I-PERS,98178
وماجدة,B-PERS,98179
الخطيب,I-PERS,98180
،,O,98181
تأليف,O,98182
محمد,B-PERS,98183
جلال,I-PERS,98184
عبدالقوى,I-PERS,98185
،,O,98186
وإخراج,O,98187
رباب,B-PERS,98188
حسين,I-PERS,98189
.,O,98190
تدور,O,98192
أحداثه,O,98193
حول,O,98194
مدرس,O,98195
لغة,O,98196
عربية,O,98197
ووكيل,O,98198
مدرسة,O,98199
ثانوي,O,98200
يعايش,O,98201
مشاكل,O,98202
الطلبة,O,98203
،,O,98204
كما,O,98205
يحافظ,O,98206
على,O,98207
أسرته,O,98208
ويسعى,O,98209
لتربية,O,98210
أبنائه,O,98211
تربية,O,98212
نموذجية,O,98213
،,O,98214
ثم,O,98215
يتعرض,O,98216
ابنه,O,98217
لاعتداء,O,98218
فيصاب,O,98219
إصابة,O,98220
بالغة,O,98221
تنتهى,O,98222
به,O,98223
إلى,O,98224
المستشفى,O,98225
فى,O,98226
حالة,O,98227
سيئة,O,98228
،,O,98229
ويصل,O,98230
الحادث,O,98231
للنيابة,O,98232
التي,O,98233
تتولى,O,98234
التحقيق,O,98235
،,O,98236
ويحاول,O,98237
آباء,O,98238
هؤلاء,O,98239
المتهمين,O,98240
من,O,98241
الأبناء,O,98242
فرض,O,98243
نفوذهم,O,98244
وسطوتهم,O,98245
على,O,98246
سير,O,98247
التحقيق,O,98248
.,O,98249
أميركا,B-LOC,98251
تحترق,O,98252
وبوش,B-PERS,98253
يتوعد,O,98254
وانهيار,O,98255
في,O,98256
أسواق,O,98257
المال,O,98258
الضحايا,O,98259
بالآلاف,O,98260
بعد,O,98261
هجمات,O,98262
بطائرات,O,98263
مختطفة,O,98264
على,O,98265
مركز,B-LOC,98266
التجارة,I-LOC,98267
العالمي,I-LOC,98268
والبنتاغون,B-ORG,98269
.,O,98270
.,O,98272
وانفجارات,O,98273
قرب,O,98274
الخارجية,B-ORG,98275
البيت,B-LOC,98276
الأبيض,I-LOC,98277
ينفي,O,98278
قصف,O,98279
كابل*,B-LOC,98280
مضيفة,O,98281
تحدثت,O,98282
